Nodal displacements
node#      x          y          u          v
  705   -0.066098    1.549426    0.131042
  706   -0.100633    1.572502    0.105740
  707   -0.095314    1.509003    0.113131
  708   -0.129833    1.529889    0.087605
  709   -0.071976    1.486099    0.137565
  710   -0.103886    1.506837    0.113739
  711   -0.098713    1.447402    0.120678
  712   -0.130810    1.466158    0.096681
  713   -0.074697    1.426122    0.140285
  714   -0.103746    1.444983    0.117765
  715   -0.098224    1.388841    0.124312
  716   -0.127651    1.405884    0.101677
  717   -0.074896    1.369161    0.140371
  718   -0.100969    1.386486    0.119040
  719   -0.094759    1.333195    0.125116
  720   -0.121369    1.348841    0.103722
  721   -0.073017    1.314994    0.138500
  722   -0.096089    1.331036    0.118280
  723   -0.089009    1.280383    0.123754
  724   -0.112734    1.294874    0.103512
  725   -0.069383    1.263516    0.135026
  726   -0.089505    1.278458    0.115869
  727   -0.081515    1.230396    0.120608
  728   -0.102360    1.243914    0.101459
  729   -0.064251    1.214741    0.130086
  730   -0.081541    1.228702    0.111974
  731   -0.072726    1.183318    0.115873
  732   -0.090769    1.195982    0.097787
  733   -0.057840    1.168802    0.123668
  734   -0.072483    1.181837    0.106619
  735   -0.063040    1.139330    0.109617
  736   -0.078426    1.151200    0.092599
  737   -0.050373    1.125948    0.115673
  738   -0.062607    1.138052    0.099749
  739   -0.052831    1.098720    0.101837
  740   -0.065766    1.109792    0.085937
  741   -0.042098    1.086542    0.105958
  742   -0.052208    1.097642    0.091270
  743   -0.042474    1.061879    0.092498
  744   -0.053216    1.072086    0.077822
  745   -0.033317    1.051056    0.094377
  746   -0.041613    1.061015    0.081101
  747   -0.032358    1.029303    0.081577
  748   -0.041199    1.038510    0.068292
  749   -0.024408    1.020059    0.080830
  750   -0.031197    1.028675    0.069209
  751   -0.022903    1.001580    0.069097
  752   -0.030138    1.009588    0.057447
  753   -0.015850    0.994198    0.065304
  754   -0.021394    1.001215    0.055660
  755   -0.014555    0.979375    0.055176
  756   -0.020442    0.985929    0.045485
  757   -0.008239    0.974173    0.047933
  758   -0.012703    0.979293    0.040667
  759   -0.007793    0.963401    0.040066
  760   -0.012495    0.968201    0.032745
  761   -0.002302    0.960692    0.029060
  762   -0.005680    0.963599    0.024647
  763   -0.003108    0.954370    0.024209
  764   -0.006622    0.957098    0.019746
  765    0.001097    0.954406    0.009309
  766   -0.000932    0.954805    0.008279
  767   -0.000983    0.952929    0.008285
  768   -0.003049    0.953287    0.007231
  769    0.447040    1.837661   -0.849553
  770    0.538850    1.989403   -0.953932
  771    0.425290    1.689471   -0.737880
  772    0.485367    1.817171   -0.832774
  773    0.198881    1.891643   -0.465456
  774    0.213686    1.979966   -0.531161
  775    0.185460    1.790389   -0.427337
  776    0.187545    1.865760   -0.488951
  777    0.054898    1.877936   -0.240526
  778    0.036411    1.936546   -0.288565
  779    0.037322    1.802057   -0.237752
  780    0.014681    1.853031   -0.284153
  781   -0.030554    1.833720   -0.105209
  782   -0.063331    1.877012   -0.144476
  783   -0.054817    1.772346   -0.118944
  784   -0.087987    1.810695   -0.157712
  785   -0.081351    1.776316   -0.022524
  786   -0.119649    1.810961   -0.057037
  787   -0.111279    1.723389   -0.043142
  788   -0.148521    1.754495   -0.077666
  789   -0.110798    1.713953    0.028403
  790   -0.150338    1.743193   -0.003187
  791   -0.144230    1.665993    0.005817
  792   -0.182380    1.692443   -0.025979
  793   -0.126686    1.650560    0.059832
  794   -0.165341    1.676052    0.030337
  795   -0.161407    1.605595    0.037615
  796   -0.198842    1.628712    0.007871
  797   -0.133712    1.588012    0.079091
  798   -0.170386    1.610682    0.051311
  799   -0.167821    1.544950    0.058206
  800   -0.203638    1.565489    0.030206
  801   -0.134784    1.527169    0.090634
  802   -0.168891    1.547585    0.064388
  803   -0.166794    1.485460    0.071324
  804   -0.200448    1.503911    0.044916
  805   -0.131740    1.468407    0.097189
  806   -0.162963    1.486960    0.072382
  807   -0.160575    1.427849    0.079340
  808   -0.191714    1.444564    0.054435
  809   -0.125773    1.411894    0.100417
  810   -0.153944    1.428875    0.076993
  811   -0.150726    1.372507    0.083762
  812   -0.179117    1.387765    0.060296
  813   -0.117673    1.357736    0.101308
  814   -0.142730    1.373368    0.079226
  815   -0.138365    1.319680    0.085543
  816   -0.163868    1.333706    0.063463
  817   -0.107988    1.306047    0.100419
  818   -0.129950    1.320501    0.079652
  819   -0.124324    1.269577    0.085270
  820   -0.146885    1.282545    0.064535
  821   -0.097119    1.256993    0.098026
  822   -0.116079    1.270388    0.078566
  823   -0.109257    1.222415    0.083291
  824   -0.128900    1.234455    0.063876
  825   -0.085390    1.210804    0.094232
  826   -0.101513    1.223211    0.076088
  827   -0.093704    1.178456    0.079802
  828   -0.110534    1.189644    0.061704
  829   -0.073096    1.167787    0.089035
  830   -0.086608    1.179221    0.072248
  831   -0.078138    1.138012    0.074911
  832   -0.092336    1.148371    0.058158
  833   -0.060532    1.128313    0.082388
  834   -0.071716    1.138739    0.067034
  835   -0.062994    1.101446    0.068685
  836   -0.074807    1.110945    0.053345
  837   -0.048028    1.092806    0.074251
  838   -0.057199    1.102140    0.060446
  839   -0.048688    1.069161    0.061199
  840   -0.058407    1.077716    0.047383
  841   -0.035959    1.061721    0.064634
  842   -0.043439    1.069836    0.052536
  843   -0.035616    1.041576    0.052569
  844   -0.043550    1.049059    0.040436
  845   -0.024760    1.035510    0.053647
  846   -0.030842    1.042252    0.043452
  847   -0.024159    1.019092    0.042993
  848   -0.030597    1.025345    0.032741
  849   -0.014929    1.014572    0.041544
  850   -0.019829    1.019785    0.033473
  851   -0.014663    1.002047    0.032777
  852   -0.019825    1.006904    0.024638
  853   -0.007011    0.999201    0.028769
  854   -0.010820    1.002753    0.023044
  855   -0.007423    0.990647    0.022371
  856   -0.011405    0.993968    0.016580
  857   -0.001578    0.989499    0.016003
  858   -0.004202    0.991332    0.012809
  859   -0.002641    0.984887    0.012386
  860   -0.005360    0.986600    0.009144
  861    0.000818    0.985286    0.004202
  862   -0.000295    0.985466    0.003625
  863   -0.000388    0.984443    0.003610
  864   -0.001525    0.984601    0.003018
  865    0.428835    1.527693   -0.780187
  866    0.516228    1.637830   -0.860994
  867    0.395220    1.426227   -0.684623
  868    0.455056    1.518224   -0.757807
  869    0.125376    1.691841   -0.443296
  870    0.132327    1.752804   -0.494107
  871    0.107841    1.619138   -0.419976
  872    0.106663    1.671147   -0.467886
  873   -0.038811    1.740941   -0.248036
  874   -0.063409    1.781487   -0.287139
  875   -0.058693    1.682632   -0.257266
  876   -0.083542    1.718250   -0.295442
  877   -0.127688    1.734986   -0.131537
  878   -0.164288    1.766317   -0.165908
  879   -0.154367    1.683995   -0.154451
  880   -0.188349    1.712196   -0.188716
  881   -0.173653    1.702054   -0.060717
  882   -0.213641    1.728662   -0.092902
  883   -0.206226    1.654697   -0.087782
  884   -0.243024    1.678950   -0.120150
  885   -0.194531    1.655918   -0.016842
  886   -0.234245    1.679555   -0.047611
  887   -0.230588    1.610370   -0.043701
  888   -0.267477    1.631979   -0.074712
  889   -0.200380    1.603662    0.010750
  890   -0.238212    1.625065   -0.018754
  891   -0.237397    1.559032   -0.014125
  892   -0.273096    1.578541   -0.043831
  893   -0.197048    1.548978    0.028313
  894   -0.232269    1.568501    0.000123
  895   -0.232886    1.504930    0.005898
  896   -0.266708    1.522623   -0.022419
  897   -0.188024    1.493852    0.039570
  898   -0.220279    1.511714    0.012782
  899   -0.221046    1.450383    0.019473
  900   -0.252557    1.466466   -0.007366
  901   -0.175441    1.439395    0.046758
  902   -0.204546    1.455773    0.021443
  903   -0.204502    1.396717    0.028575
  904   -0.233393    1.411376    0.003276
  905   -0.160640    1.386289    0.051209
  906   -0.186504    1.401341    0.027412
  907   -0.185040    1.344746    0.034471
  908   -0.211086    1.358158    0.010737
  909   -0.144499    1.335020    0.053696
  910   -0.167100    1.348882    0.031441
  911   -0.163924    1.295032    0.037972
  912   -0.186980    1.307358    0.015807
  913   -0.127623    1.285996    0.054642
  914   -0.147007    1.298781    0.033941
  915   -0.142095    1.248022    0.039592
  916   -0.162098    1.259396    0.018992
  917   -0.110464    1.239616    0.054250
  918   -0.126750    1.251403    0.035119
  919   -0.120292    1.204119    0.039661
  920   -0.137271    1.214635    0.020622
  921   -0.093397    1.196292    0.052600
  922   -0.106778    1.207121    0.035065
  923   -0.099123    1.163710    0.038392
  924   -0.113199    1.173419    0.020929
  925   -0.076768    1.156453    0.049715
  926   -0.087501    1.166319    0.033821
  927   -0.079110    1.127173    0.035942
  928   -0.090491    1.136077    0.020090
  929   -0.060920    1.120528    0.045614
  930   -0.069318    1.129388    0.031427
  931   -0.060709    1.094865    0.032454
  932   -0.069674    1.102923    0.018277
  933   -0.046212    1.088918    0.040359
  934   -0.052615    1.096701    0.027966
  935   -0.044311    1.067096    0.028091
  936   -0.051184    1.074232    0.015677
  937   -0.033016    1.061959    0.034096
  938   -0.037765    1.068579    0.023595
  939   -0.030242    1.044092    0.023066
  940   -0.035356    1.050210    0.012516
  941   -0.021714    1.039869    0.027089
  942   -0.025107    1.045250    0.018566
  943   -0.018738    1.025943    0.017656
  944   -0.022398    1.030954    0.009069
  945   -0.012669    1.022694    0.019740
  946   -0.014926    1.026801    0.013246
  947   -0.009928    1.012550    0.012217
  948   -0.012366    1.016403    0.005656
  949   -0.006181    1.010237    0.012605
  950   -0.007411    1.013113    0.008110
  951   -0.003805    1.003553    0.007175
  952   -0.005143    1.006272    0.002622
  953   -0.002432    1.001998    0.006387
  954   -0.002623    1.003805    0.003724
  955   -0.000188    0.998266    0.003007
  956   -0.000428    0.999992    0.000305
  957   -0.001402    0.997099    0.001904
  958   -0.000436    0.998158    0.000697
  959    0.001302    0.995594    0.000194
  960    0.002269    0.996628   -0.001029
  961    0.376850    1.242652   -0.685641
  962    0.450419    1.311423   -0.737890
  963    0.341120    1.186083   -0.614335
  964    0.393146    1.242914   -0.661343
  965    0.034970    1.506021   -0.414396
  966    0.029482    1.540560   -0.447888
  967    0.020925    1.459856   -0.410146
  968    0.013103    1.489565   -0.442103
  969   -0.137382    1.608911   -0.257395
  970   -0.170933    1.632658   -0.286707
  971   -0.154446    1.565857   -0.281882
  972   -0.183401    1.587441   -0.311037
  973   -0.219942    1.634779   -0.164471
  974   -0.260693    1.655542   -0.193776
  975   -0.245490    1.591913   -0.197639
  976   -0.280266    1.611293   -0.227182
  977   -0.254390    1.621884   -0.107199
  978   -0.295228    1.641524   -0.136927
  979   -0.286998    1.578370   -0.140637
  980   -0.322484    1.596744   -0.170646
  981   -0.262337    1.589218   -0.070643
  982   -0.300859    1.607995   -0.100358
  983   -0.298856    1.544822   -0.101054
  984   -0.333268    1.562234   -0.130966
  985   -0.255478    1.546439   -0.046455
  986   -0.290944    1.564211   -0.075585
  987   -0.292784    1.501299   -0.072968
  988   -0.325430    1.517572   -0.102180
  989   -0.240325    1.498688   -0.029843
  990   -0.272517    1.515310   -0.057920
  991   -0.275856    1.453156   -0.052668
  992   -0.306352    1.468178   -0.080720
  993   -0.220610    1.448813   -0.017995
  994   -0.249447    1.464224   -0.044688
  995   -0.252468    1.403388   -0.037772
  996   -0.280500    1.417154   -0.064357
  997   -0.198543    1.398493   -0.009242
  998   -0.223967    1.412712   -0.034340
  999   -0.225449    1.353771   -0.026721
 1000   -0.250727    1.366357   -0.051655
 1001   -0.175485    1.348816   -0.002603
 1002   -0.197445    1.361912   -0.025980
 1003   -0.196704    1.305450   -0.018476
 1004   -0.218971    1.316979   -0.041663
 1005   -0.152315    1.300577    0.002483
 1006   -0.170795    1.312638   -0.019105
 1007   -0.167585    1.259242   -0.012343
 1008   -0.186648    1.269843   -0.033737
 1009   -0.129647    1.254439    0.006317
 1010   -0.144685    1.265548   -0.013442
 1011   -0.139106    1.215789   -0.007848
 1012   -0.154865    1.225577   -0.027431
 1013   -0.107944    1.211001    0.009045
 1014   -0.119660    1.221216   -0.008857
 1015   -0.112066    1.175633   -0.004661
 1016   -0.124532    1.184689   -0.022421
 1017   -0.087589    1.170824    0.010735
 1018   -0.096193    1.180168   -0.005285
 1019   -0.087114    1.139242   -0.002541
 1020   -0.096422    1.147600   -0.018461
 1021   -0.068921    1.134422    0.011428
 1022   -0.074712    1.142883   -0.002679
 1023   -0.064777    1.107000   -0.001293
 1024   -0.071176    1.114653   -0.015346
 1025   -0.052247    1.102233    0.011185
 1026   -0.055602    1.109772   -0.000977
 1027   -0.045462    1.079191   -0.000741
 1028   -0.049302    1.086092   -0.012891
 1029   -0.037844    1.074584    0.010121
 1030   -0.039187    1.081145   -0.000075
 1031   -0.029448    1.055963   -0.000704
 1032   -0.031146    1.062044   -0.010923
 1033   -0.025938    1.051637    0.008423
 1034   -0.025708    1.057172    0.000188
 1035   -0.016866    1.037290   -0.000990
 1036   -0.016870    1.042485   -0.009271
 1037   -0.016682    1.033352    0.006364
 1038   -0.015294    1.037845    0.000032
 1039   -0.007683    1.022940   -0.001392
 1040   -0.006425    1.027210   -0.007780
 1041   -0.010116    1.019441    0.004287
 1042   -0.007927    1.022937   -0.000283
 1043   -0.001680    1.012441   -0.001705
 1044    0.000460    1.015807   -0.006330
 1045   -0.006114    1.009352    0.002577
 1046   -0.003411    1.011978   -0.000488
 1047    0.001552    1.005078   -0.001753
 1048    0.004267    1.007641   -0.004863
 1049   -0.004334    1.002275    0.001586
 1050   -0.001341    1.004251   -0.000369
 1051    0.002610    0.999904   -0.001439
 1052    0.005653    1.001861   -0.003426
 1053   -0.004153    0.997185    0.001541
 1054   -0.001090    0.998817    0.000148
 1055    0.002248    0.995799   -0.000805
 1056    0.005383    0.997434   -0.002224
 1057    0.295060    0.991437   -0.576515
 1058    0.352601    1.018211   -0.593452
 1059    0.267867    0.981201   -0.529748
 1060    0.310143    1.002503   -0.544177
 1061   -0.072222    1.338798   -0.382299
 1062   -0.099767    1.347598   -0.396996
 1063   -0.072969    1.315366   -0.404099
 1064   -0.094496    1.323845   -0.418859
 1065   -0.235207    1.483290   -0.272133
 1066   -0.279845    1.492363   -0.291973
 1067   -0.243588    1.451478   -0.313273
 1068   -0.277946    1.461086   -0.333646
 1069   -0.300395    1.532836   -0.204250
 1070   -0.344859    1.544655   -0.228648
 1071   -0.321115    1.495479   -0.247244
 1072   -0.356084    1.507536   -0.272107
 1073   -0.316579    1.535393   -0.160016
 1074   -0.356777    1.549237   -0.187197
 1075   -0.346622    1.494042   -0.198430
 1076   -0.379511    1.507562   -0.225872
 1077   -0.307824    1.513610   -0.129547
 1078   -0.343399    1.528275   -0.157827
 1079   -0.342643    1.469422   -0.161758
 1080   -0.373173    1.483248   -0.190095
 1081   -0.286414    1.478951   -0.107398
 1082   -0.317771    1.493527   -0.135541
 1083   -0.321891    1.432885   -0.133729
 1084   -0.350124    1.446244   -0.161762
 1085   -0.258869    1.437485   -0.090426
 1086   -0.286362    1.451433   -0.117601
 1087   -0.291781    1.390456   -0.111916
 1088   -0.317639    1.402948   -0.138863
 1089   -0.228777    1.392618   -0.076760
 1090   -0.252562    1.405680   -0.102441
 1091   -0.256814    1.345550   -0.094613
 1092   -0.280040    1.357047   -0.119994
 1093   -0.198202    1.346410   -0.065272
 1094   -0.218273    1.358518   -0.089144
 1095   -0.219856    1.300257   -0.080601
 1096   -0.240095    1.310792   -0.104141
 1097   -0.168392    1.300252   -0.055286
 1098   -0.184668    1.311439   -0.077168
 1099   -0.182851    1.255974   -0.069001
 1100   -0.199736    1.265662   -0.090556
 1101   -0.140151    1.255200   -0.046412
 1102   -0.152560    1.265541   -0.066206
 1103   -0.147205    1.213729   -0.059175
 1104   -0.160440    1.222705   -0.078675
 1105   -0.114032    1.212147   -0.038444
 1106   -0.122580    1.221718   -0.056101
 1107   -0.113995    1.174333   -0.050659
 1108   -0.123417    1.182713   -0.068074
 1109   -0.090432    1.171893   -0.031294
 1110   -0.095253    1.180741   -0.046792
 1111   -0.084067    1.138445   -0.043118
 1112   -0.089694    1.146301   -0.058436
 1113   -0.069637    1.135149   -0.024936
 1114   -0.071028    1.143283   -0.038272
 1115   -0.058075    1.106583   -0.036315
 1116   -0.060127    1.113930   -0.049537
 1117   -0.051839    1.102519   -0.019373
 1118   -0.050265    1.109904   -0.030562
 1119   -0.036479    1.079104   -0.030096
 1120   -0.035385    1.085903   -0.041230
 1121   -0.037135    1.074451   -0.014601
 1122   -0.033213    1.081023   -0.023688
 1123   -0.019527    1.056182   -0.024364
 1124   -0.015899    1.062349   -0.033445
 1125   -0.025512    1.051191   -0.010591
 1126   -0.019978    1.056873   -0.017667
 1127   -0.007227    1.037775   -0.019079
 1128   -0.001817    1.043206   -0.026181
 1129   -0.016839    1.032739   -0.007276
 1130   -0.010482    1.037466   -0.012495
 1131    0.000676    1.023615   -0.014242
 1132    0.007042    1.028213   -0.019504
 1133   -0.010848    1.018827   -0.004564
 1134   -0.004438    1.022574   -0.008154
 1135    0.004707    1.013218   -0.009898
 1136    0.011213    1.016921   -0.013534
 1137   -0.007131    1.008932   -0.002355
 1138   -0.001335    1.011733   -0.004625
 1139    0.005642    1.005927   -0.006128
 1140    0.011576    1.008736   -0.008437
 1141   -0.005136    1.002333   -0.000598
 1142   -0.000446    1.004289   -0.001910
 1143    0.004465    1.001004   -0.003056
 1144    0.009297    1.002991   -0.004396
 1145   -0.004196    0.998227    0.000644
 1146   -0.000864    0.999490   -0.000070
 1147    0.002273    0.997770   -0.000851
 1148    0.005719    0.999066   -0.001585
 1149   -0.003567    0.995913    0.001108
 1150   -0.001590    0.996633    0.000734
 1151    0.000144    0.995800    0.000272
 1152    0.002196    0.996543   -0.000114
 1153    0.177994    0.742805   -0.438680
 1154    0.253058    0.787372   -0.474303
 1155    0.125420    0.725513   -0.385020
 1156    0.190567    0.759266   -0.416687
 1157   -0.162544    1.162760   -0.357169
 1158   -0.120368    1.221644   -0.447861
 1159   -0.199322    1.101491   -0.329048
 1160   -0.167254    1.134654   -0.415194
 1161   -0.314278    1.356752   -0.295774
 1162   -0.297887    1.386675   -0.391173
 1163   -0.331846    1.295633   -0.290095
 1164   -0.323026    1.300863   -0.381833
 1165   -0.370676    1.442361   -0.250632
 1166   -0.372398    1.441669   -0.335895
 1167   -0.375238    1.388176   -0.259786
 1168   -0.382055    1.367419   -0.342324
 1169   -0.378013    1.471038   -0.216442
 1170   -0.392977    1.447065   -0.287709
 1171   -0.374862    1.423129   -0.234681
 1172   -0.392912    1.384044   -0.304004
 1173   -0.359526    1.468117   -0.189696
 1174   -0.384157    1.429241   -0.247487
 1175   -0.352361    1.424801   -0.212951
 1176   -0.378584    1.375073   -0.269402
 1177   -0.327584    1.446941   -0.168019
 1178   -0.359148    1.400218   -0.214359
 1179   -0.318708    1.407014   -0.193588
 1180   -0.350807    1.352811   -0.239034
 1181   -0.289044    1.415018   -0.149811
 1182   -0.325310    1.365771   -0.187060
 1183   -0.279782    1.377884   -0.175951
 1184   -0.315872    1.323704   -0.212626
 1185   -0.247890    1.376852   -0.133982
 1186   -0.286950    1.328823   -0.164345
 1187   -0.238944    1.342348   -0.159598
 1188   -0.277380    1.291245   -0.189607
 1189   -0.206571    1.335352   -0.119779
 1190   -0.246745    1.290976   -0.145117
 1191   -0.198267    1.303553   -0.144202
 1192   -0.237565    1.257415   -0.169325
 1193   -0.166704    1.292560   -0.106691
 1194   -0.206497    1.253223   -0.128457
 1195   -0.159161    1.263621   -0.129516
 1196   -0.197970    1.223412   -0.151145
 1197   -0.129439    1.250026   -0.094378
 1198   -0.167533    1.216284   -0.113614
 1199   -0.122680    1.224082   -0.115360
 1200   -0.159786    1.190040   -0.134492
 1201   -0.095643    1.209013   -0.082632
 1202   -0.130915    1.180771   -0.099993
 1203   -0.089665    1.186105   -0.101614
 1204   -0.124013    1.157904   -0.118870
 1205   -0.065989    1.170573   -0.071353
 1206   -0.097532    1.147253   -0.087147
 1207   -0.060801    1.150621   -0.088216
 1208   -0.091528    1.127517   -0.103888
 1209   -0.040979    1.135580   -0.060521
 1210   -0.068133    1.116272   -0.074772
 1211   -0.036619    1.118371   -0.075166
 1212   -0.063090    1.099349   -0.089270
 1213   -0.020935    1.104709   -0.050183
 1214   -0.043317    1.088334   -0.062707
 1215   -0.017472    1.089921   -0.062522
 1216   -0.039306    1.073840   -0.074879
 1217   -0.005978    1.078405   -0.040438
 1218   -0.023491    1.063878   -0.050934
 1219   -0.003492    1.065646   -0.050406
 1220   -0.020584    1.051393   -0.060725
 1221    0.004002    1.056843   -0.031419
 1222   -0.008832    1.043240   -0.039571
 1223    0.005451    1.045714   -0.038995
 1224   -0.007073    1.032358   -0.046979
 1225    0.009374    1.039899   -0.023278
 1226    0.000766    1.026608   -0.028868
 1227    0.009778    1.030064   -0.028520
 1228    0.001390    1.017000   -0.033968
 1229    0.010778    1.027153   -0.016172
 1230    0.005720    1.013993   -0.019179
 1231    0.010219    1.018406   -0.019251
 1232    0.005314    1.005461   -0.022157
 1233    0.009112    1.017920   -0.010246
 1234    0.006774    1.005198   -0.010931
 1235    0.007790    1.010235   -0.011480
 1236    0.005557    0.997721   -0.012111
 1237    0.005502    1.011344   -0.005624
 1238    0.004974    0.999820   -0.004566
 1239    0.003744    1.004884   -0.005491
 1240    0.003288    0.993553   -0.004424
 1241    0.001224    1.006551   -0.002390
 1242    0.001601    0.997265   -0.000472
 1243   -0.000537    1.001607   -0.001520
 1244   -0.000109    0.992486    0.000376
 1245   -0.002400    1.002867   -0.000579
 1246   -0.001941    0.996808    0.001117
 1247   -0.003692    0.999706    0.000290
 1248   -0.003199    0.993764    0.001957
 1249    0.064044    0.536218   -0.315405
 1250    0.094006    0.546522   -0.320017
 1251    0.043946    0.539489   -0.295322
 1252    0.070603    0.548193   -0.298901
 1253   -0.228068    0.953635   -0.341611
 1254   -0.206737    0.975767   -0.398844
 1255   -0.246155    0.913272   -0.330386
 1256   -0.230199    0.920755   -0.384788
 1257   -0.358287    1.179674   -0.333693
 1258   -0.348811    1.185816   -0.407735
 1259   -0.367154    1.127324   -0.334763
 1260   -0.362606    1.116115   -0.405783
 1261   -0.405588    1.298085   -0.314091
 1262   -0.407795    1.283330   -0.386292
 1263   -0.405921    1.245604   -0.325373
 1264   -0.411754    1.215323   -0.394970
 1265   -0.408641    1.356270   -0.291398
 1266   -0.420622    1.324544   -0.355322
 1267   -0.403326    1.306449   -0.309557
 1268   -0.417641    1.262186   -0.371401
 1269   -0.387906    1.378898   -0.268775
 1270   -0.407818    1.335851   -0.322893
 1271   -0.379390    1.332089   -0.291073
 1272   -0.400557    1.279497   -0.343601
 1273   -0.354472    1.379729   -0.247362
 1274   -0.380580    1.330557   -0.292275
 1275   -0.344481    1.335762   -0.271778
 1276   -0.371019    1.279633   -0.315511
 1277   -0.314601    1.366798   -0.227427
 1278   -0.345320    1.315638   -0.264524
 1279   -0.304223    1.325533   -0.252562
 1280   -0.334776    1.269508   -0.288804
 1281   -0.271966    1.345040   -0.208870
 1282   -0.305838    1.294924   -0.239719
 1283   -0.261832    1.306464   -0.233789
 1284   -0.295135    1.253102   -0.264033
 1285   -0.228832    1.317654   -0.191445
 1286   -0.264514    1.270637   -0.217515
 1287   -0.219270    1.281841   -0.215544
 1288   -0.254133    1.232786   -0.241190
 1289   -0.186690    1.286844   -0.174867
 1290   -0.222944    1.244157   -0.197400
 1291   -0.177848    1.253888   -0.197762
 1292   -0.213152    1.210037   -0.219996
 1293   -0.146600    1.254231   -0.158861
 1294   -0.182295    1.216433   -0.178825
 1295   -0.138534    1.224195   -0.180310
 1296   -0.173240    1.185836   -0.200051
 1297   -0.109384    1.221093   -0.143198
 1298   -0.143506    1.188195   -0.161271
 1299   -0.102115    1.193963   -0.163037
 1300   -0.135275    1.160899   -0.180928
 1301   -0.075722    1.188486   -0.127709
 1302   -0.107389    1.160068   -0.144292
 1303   -0.069274    1.164153   -0.145812
 1304   -0.100054    1.135809   -0.162226
 1305   -0.046192    1.157311   -0.112302
 1306   -0.074673    1.132638   -0.127538
 1307   -0.040617    1.135565   -0.128551
 1308   -0.068314    1.111093   -0.143615
 1309   -0.021281    1.128332   -0.096972
 1310   -0.046010    1.106471   -0.110783
 1311   -0.016662    1.108876   -0.111242
 1312   -0.040728    1.087268   -0.124870
 1313   -0.001372    1.102174   -0.081810
 1314   -0.021968    1.082116   -0.093945
 1315    0.002181    1.084655   -0.093965
 1316   -0.017877    1.064860   -0.105905
 1317    0.013288    1.079300   -0.067005
 1318   -0.002989    1.060096   -0.077099
 1319    0.015652    1.063356   -0.076901
 1320   -0.000205    1.044403   -0.086797
 1321    0.022617    1.059988   -0.052838
 1322    0.010650    1.040880   -0.060491
 1323    0.023688    1.045302   -0.060348
 1324    0.012032    1.026428   -0.067813
 1325    0.026748    1.044303   -0.039672
 1326    0.018885    1.024851   -0.044532
 1327    0.026471    1.030662   -0.044712
 1328    0.018826    1.011432   -0.049412
 1329    0.026066    1.032091   -0.027926
 1330    0.021913    1.012269   -0.029789
 1331    0.024472    1.019439   -0.030500
 1332    0.020464    0.999834   -0.032245
 1333    0.021242    1.022977   -0.018045
 1334    0.020237    1.003235   -0.016943
 1335    0.018488    1.011448   -0.018287
 1336    0.017571    0.991921   -0.017124
 1337    0.013263    1.016402   -0.010444
 1338    0.014692    0.997655   -0.006742
 1339    0.009659    1.006319   -0.008675
 1340    0.011133    0.987782   -0.004973
 1341    0.003443    1.011684   -0.005456
 1342    0.006453    0.995218    0.000086
 1343   -0.000539    1.003507   -0.002229
 1344    0.002488    0.987231    0.003255
 1345   -0.086624    0.349599   -0.194182
 1346   -0.101887    0.337844   -0.165544
 1347   -0.073686    0.371432   -0.202940
 1348   -0.085816    0.366896   -0.176014
 1349   -0.307555    0.757888   -0.306375
 1350   -0.311447    0.758131   -0.337436
 1351   -0.306042    0.730297   -0.311511
 1352   -0.311110    0.723706   -0.341272
 1353   -0.403227    0.993597   -0.349339
 1354   -0.406202    0.983740   -0.402353
 1355   -0.401147    0.949075   -0.358262
 1356   -0.406341    0.928173   -0.409078
 1357   -0.433221    1.133058   -0.357911
 1358   -0.439833    1.108608   -0.415601
 1359   -0.427801    1.083483   -0.371962
 1360   -0.436437    1.047818   -0.427376
 1361   -0.427551    1.214165   -0.350148
 1362   -0.439379    1.177258   -0.404461
 1363   -0.419121    1.164311   -0.368443
 1364   -0.432369    1.117645   -0.420729
 1365   -0.402290    1.258971   -0.334880
 1366   -0.419389    1.213550   -0.382895
 1367   -0.391958    1.210576   -0.356027
 1368   -0.409829    1.157290   -0.402353
 1369   -0.366412    1.280307   -0.316456
 1370   -0.388257    1.230270   -0.357633
 1371   -0.355180    1.234042   -0.339212
 1372   -0.377230    1.177988   -0.379036
 1373   -0.325060    1.285999   -0.297017
 1374   -0.350853    1.234598   -0.331899
 1375   -0.313650    1.242177   -0.320414
 1376   -0.339201    1.186368   -0.354244
 1377   -0.281280    1.281005   -0.277555
 1378   -0.310112    1.230715   -0.307109
 1379   -0.270151    1.239823   -0.300894
 1380   -0.298414    1.186449   -0.329647
 1381   -0.236958    1.268597   -0.258456
 1382   -0.267886    1.221167   -0.283741
 1383   -0.226366    1.230209   -0.281253
 1384   -0.256504    1.180739   -0.305938
 1385   -0.193337    1.251036   -0.239785
 1386   -0.225423    1.207577   -0.261788
 1387   -0.183407    1.215556   -0.261714
 1388   -0.214572    1.170849   -0.283272
 1389   -0.151306    1.229972   -0.221441
 1390   -0.183641    1.191051   -0.240995
 1391   -0.142090    1.197456   -0.242285
 1392   -0.173448    1.157867   -0.261504
 1393   -0.111573    1.206677   -0.203252
 1394   -0.143297    1.172404   -0.220995
 1395   -0.103094    1.177107   -0.222856
 1396   -0.133842    1.142570   -0.240339
 1397   -0.074758    1.182191   -0.185030
 1398   -0.105068    1.152296   -0.201395
 1399   -0.067042    1.155462   -0.203270
